Index,Monster Name,Monster Gender,Monster Type,Monster Subtype,Monster Species,Monster Real,Monster Amount,Caught Fred,Caught Daphnie,Caught Velma,Caught Shaggy,Caught Scooby,Captured Fred,Captured Daphnie,Captured Velma,Captured Shaggy,Captured Scooby,Unmask Fred,Unmask Daphnie,Unmask Velma,Unmask Shaggy,Unmask Scooby,Snack Fred,Snack Daphnie,Snack Velma,Snack Shaggy,Snack Scooby,Unmask Other,Caught Other,Caught Not,Trap Work First,Setting Terrain,Setting Country State,Suspects Amount,Non Suspect,Arrested,Culprit Name,Culprit Gender,Culprit Amount,Motive,If It Wasnt For,And That,Door Gag,Number Of Snacks,Split Up,Another Mystery,Set A Trap,Jeepers,Jinkies,My Glasses,Just About Wrapped Up,Zoinks,Groovy,Scooby Doo Where Are You,Rooby Rooby Roo,Batman,Scooby Dum,Scrappy Doo,Hex Girls,Blue Falcon,Fred Va,Daphnie Va,Velma Va,Shaggy Va,Scooby Va
379,"Loch Ness Monster,Loch Ness Monster","Female,Female","Mythical,Mythical","Loch Ness Monster,Loch Ness Monster","Dinosaur,Dinosaur",FALSE,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NULL,Rural,Scotland,8,FALSE,FALSE,"Prof. Fiona Pembrooke,Colin Haggard,Angus Haggard","Female,Male,Male",3,Competition,you meddling kids,NULL,FALSE,1 box,1,2,0,4,6,0,0,13,1,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Mindy Cohn,Casey Kasem,Frank Welker
380,"Creepy Keeper,Skeleton Crew","Male,Male","Undead,Undead","Lighthouse Keeper,Skeleton","Human,Human",FALSE,2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Rural,Wisconsin,3,FALSE,TRUE,"Crusty McPeet,Verona Dempsey","Male,Female",2,Competition,NULL,NULL,FALSE,0,0,0,0,1,0,0,0,2,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Mindy Cohn,Casey Kasem,Frank Welker
381,"Sheriff,Cold Steel,Other Robot Cowboys","Male,Male,Male","Mechanical,Mechanical,Mechanical","Cowboy,Cowboy,Cowboy","Human,Human,Human",FALSE,3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NULL,Desert,Arizona,3,FALSE,TRUE,Gibby Norton,Male,1,Competition,NULL,NULL,FALSE,0,0,1,0,3,0,0,0,3,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Mindy Cohn,Casey Kasem,Frank Welker
382,"Wiki-Tiki,Tiny Tikis","Male,Male","Ancient,Ancient","Hawaiian,Hawaiian","Human,Human",FALSE,2,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Island,Hawaii,7,FALSE,TRUE,"Snookie Waeawa,Manu Tuiama","Female,Male",2,Competition,you meddling mainlanders,NULL,TRUE,1,0,1,0,3,0,1,0,1,1,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Mindy Cohn,Casey Kasem,Frank Welker
383,"Clone Fred,Clone Daphnie,Clone Velma,Clone Shaggy,Clone Scooby","Male,Female,Female,Male,Male","Mechanical,Mechanical,Mechanical,Mechanical,Mechanical","Clone,Clone,Clone,Clone,Clone","Human,Human,Human,Human,Human",FALSE,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Urban,United States,5,FALSE,TRUE,J.C. Chasez,Male,1,Competition,you meddling kids,NULL,FALSE,0,1,0,0,0,0,0,0,1,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Mindy Cohn,Casey Kasem,Frank Welker
384,Titanic Twist,Male,Undead,Deformed,Human,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NULL,Desert,United States,9,FALSE,FALSE,"Curt Crunch,Connie Crunch","Male,Female",2,Competition,NULL,NULL,FALSE,0,2,1,0,1,0,0,1,2,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Mindy Cohn,Casey Kasem,Frank Welker
385,Gargoyle,Male,Possessed Object,Statue,Gargoyle,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NULL,Urban,France,4,TRUE,FALSE,"Danica LeBlake,Guy L'Avorton","Female,Male",2,Competition,NULL,NULL,TRUE,0,1,0,1,2,2,0,0,1,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Mindy Cohn,Casey Kasem,Frank Welker
386,Demon Farmer,Male,Undead,Farmer,Human,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NULL,Rural,United States,4,FALSE,TRUE,Neville Poppenbacher,Male,1,Competition,NULL,NULL,FALSE,0,1,0,0,2,0,0,0,0,0,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Mindy Cohn,Casey Kasem,Frank Welker
387,Frozen Fiend,Male,Undead,Ice,Human,FALSE,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Urban,Russia,6,FALSE,TRUE,Galina Korzhakov,Female,1,Theft,you meddling foreign kids,NULL,FALSE,several,0,0,2,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Mindy Cohn,Casey Kasem,Frank Welker
388,Menacing Metallic Clown,Male,Mechanical,Clown,Human,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Rural,United States,4,FALSE,FALSE,Mayor Smith Snipper,Male,1,Competition,NULL,NULL,FALSE,1,1,0,1,0,0,0,0,1,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Mindy Cohn,Casey Kasem,Frank Welker
389,Toxic Terror,Male,Possessed Object,Humanoid,Toxic,FALSE,1,NULL,NULL,NULL,TRUE,TRUE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Forest,United States,6,FALSE,FALSE,Grey,Female,1,Preservation,those meddling kids in your cabin,NULL,FALSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,NULL,NULL,NULL,Casey Kasem,Frank Welker
390,Dragon,Male,Mythical,Dragon,Dragon,FALSE,1,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NULL,Urban,Hong Kong,5,FALSE,TRUE,Wu,Male,1,Competition,NULL,NULL,FALSE,1,1,0,0,1,1,0,0,2,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Mindy Cohn,Casey Kasem,Frank Welker
391,Skeleton Driver,Male,Undead,Skeleton,Human,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NULL,Urban,United States,5,FALSE,TRUE,"Jimmy,Cindy","Male,Female",2,Competition,you meddling grown-ups,NULL,FALSE,0,0,0,0,1,2,0,1,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Mindy Cohn,Casey Kasem,Frank Welker
392,Gold Monster,Male,Possessed Object,Humanoid,Gold,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NULL,Rural,Kentukey,5,FALSE,TRUE,Drill Sergeant Payne,Male,1,Competition,you meddling civilians,NULL,FALSE,1 box,0,0,0,1,0,0,0,2,0,0,3,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Mindy Cohn,Casey Kasem,Frank Welker
393,"Coral Creature,Sand Monsters","Male,Male","Plant,Possessed Object","Humanoid,Sand","Coral,Human",TRUE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NULL,Coast,Australia,5,FALSE,TRUE,Spencer Johnson,Male,1,Competition,you meddling sand-drips,NULL,FALSE,8,0,0,0,2,1,0,0,1,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Mindy Cohn,Casey Kasem,Frank Welker
394,"Ghost of Cleopatra,Army of the Undead,Spirit of the Sand","Female,Male,Male","Undead,Undead,Animal","Mummy,Mummy,Giant","Human,Human,Scorpion",FALSE,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NULL,Desert,Egypt,7,TRUE,FALSE,"Velma Dinkley,Prince Omar Karam","Female,Male",2,Preservation,NULL,NULL,FALSE,several,0,1,0,9,3,1,0,5,0,0,6,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Mindy Cohn,Casey Kasem,Frank Welker
395,Osomons,Male,Animal,Little,Osomons,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Urban,California,5,NULL,NULL,NULL,NULL,0,Simulation,NULL,NULL,FALSE,0,0,1,0,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Mindy Cohn,Casey Kasem,Frank Welker
396,"Cptn. Skunk Beard,Wooden Wally,Sea Salt Sally,Cptn. Skunk Beard's Crew","Male,Male,Female,Male","Undead,Undead,Undead,Undead","Pirate,Pirate,Pirate,Pirate","Human,Human,Human,Human",FALSE,4,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Ocean,Bermuda Triangle,5,FALSE,TRUE,"Biff Wellington,Mr. Mysterio","Male,Male",2,Natural Resource,NULL,NULL,TRUE,0,0,1,1,1,2,0,1,1,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Mindy Cohn,Casey Kasem,Frank Welker
397,"Dr. Phineus Phibes,Agent 1,Agent 2,Agent 3,Agent 4,Agent 5,Agent 6,Agent 7,Agent,8,Agent,9,Agent 10,Agent 11,Agent 12,Agent 13,Dr. Trebal","Male,Male,Male,Male,Male,Male,Male,Male,Male,Male,Male,Male,Male,Male,Male","Super-Villain,Disguised,Disguised,Disguised,Disguised,Disguised,Disguised,Disguised,Disguised,Disguised,Disguised,Disguised,Disguised,Disguised,Dr. Trebal","Doctor,Agent,Agent,Agent,Agent,Agent,Agent,Agent,Agent,Agent,Agent,Agent,Agent,Agent,Doctor","Human,Human,Human,Human,Human,Human,Human,Human,Human,Human,Human,Human,Human,Human,Human,Human",TRUE,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,NULL,Urban,United States,0,NULL,NULL,NULL,NULL,0,Theft,NULL,NULL,FALSE,1,0,0,0,0,0,0,0,2,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Mindy Cohn,Scott Menville,Frank Welker
398,"Dr. Phineus Phibes,Agent 3,Agent 4,Agent 5,Agent 6,Agent 7,Agent,9,Agent 10,Agent 11,Agent 12,Agent 13,Dr. Trebal,Misty Swiss","Male,Male,Male,Male,Male,Male,Male,Male,Male,Male,Male,Male,Male,Male,Male,Female","Super-Villain,Disguised,Disguised,Disguised,Disguised,Disguised,Disguised,Disguised,Disguised,Disguised,Disguised,Dr. Trebal,Super-Villain","Doctor,Agent,Agent,Agent,Agent,Agent,Agent,Agent,Agent,Agent,Agent,Doctor,Agent","Human,Human,Human,Human,Human,Human,Human,Human,Human,Human,Human,Human,Human,",TRUE,13,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,TRUE,NULL,Snow,Switzerland,1,NULL,NULL,NULL,NULL,0,Conquer,NULL,NULL,FALSE,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,NULL,NULL,NULL,Scott Menville,Frank Welker
399,"Dr. Phineus Phibes,Agent 1,Agent 2,Agent 3,Agent 8,Agent 11,Dr. Trebla","Male,Male,Male,Male,Male,Male,Male","Super-Villain,Disguised,Disguised,Disguised,Disguised,Disguised,Super-Villain","Doctor,Agent,Agent,Agent,Agent,Agent,Doctor","Human,Human,Human,Human,Human,Human,Human",TRUE,7,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,TRUE,TRUE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,TRUE,FALSE,FALSE,FALSE,TRUE,NULL,Urban,United States,4,NULL,NULL,NULL,NULL,0,Conquer,NULL,NULL,FALSE,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,NULL,NULL,NULL,Scott Menville,Frank Welker
400,"Dr. Phineus Phibes,A.R.T.,Agent 2,Dr. Trebla","Male,Male,Male,Male","Super-Villain,Mechanical,Disguised,Super-Villain","Doctor,Robot,Agent,Doctor","Human,Object,Human,Human",TRUE,4,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,TRUE,FALSE,FALSE,FALSE,TRUE,NULL,Urban,United States,1,NULL,NULL,NULL,NULL,0,Abduction,NULL,NULL,FALSE,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,NULL,NULL,NULL,Scott Menville,Frank Welker
401,"Dr. Phineus Phibes,Dr. Trebla,Kevin,Mark,Ricky,Agent 1,Agent 2","Male,Male,Male,Male,Male,Male,Male","Super-Villain,Super-Villain,Mechanical,Super-Villain,Super-Villain,Disguised,Disguised","Doctor,Doctor,Computer,Nerd,Nerd,Agent,Agent","Human,Human,Object,Human,Human,Human,Human",TRUE,7,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,TRUE,FALSE,FALSE,FALSE,TRUE,NULL,Urban,United States,1,NULL,NULL,NULL,NULL,0,Conquer,NULL,NULL,FALSE,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,NULL,NULL,NULL,Scott Menville,Frank Welker
402,"Dr. Phineus Phibes,Agent 1,Agent 2,Agent 3,Agent 4,Agent 7,Agent 10,Agent 11,Agent 12,Agent 13,Dr. Trebla","Male,Male,Male,Male,Male,Male,Male,Male,Male,Male,Male","Super-Villain,Disguised,Disguised,Disguised,Disguised,Disguised,Disguised,Disguised,Disguised,Disguised,Super-Villain","Doctor,Agent,Agent,Agent,Agent,Agent,Agent,Agent,Agent,Agent,Doctor","Human,Human,Human,Human,Human,Human,Human,Human,Human,Human,Human",TRUE,11,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,TRUE,FALSE,FALSE,FALSE,TRUE,NULL,Space,Space,0,NULL,NULL,NULL,NULL,0,Conquer,NULL,NULL,FALSE,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,NULL,NULL,NULL,Scott Menville,Frank Welker
403,"Dr. Phineus Phibes,Bruce,Brucey,Agent 13,Mark,Ricky,Dr. Trebla","Male,Male,Male,Male,Male,Male,Male","Super-Villain,Super-Villain,Super-Villain,Disguised,Super-Villain,Super-Villain,Super-Villain","Doctor,Poacher,Poacher,Agent,Nerd,Nerd,Doctor","Human,Human,Human,Human,Human,Human,Human",TRUE,7,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,TRUE,TRUE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,TRUE,FALSE,FALSE,TRUE,FALSE,NULL,Jungle,South America,1,NULL,NULL,NULL,NULL,0,Treasure,NULL,NULL,FALSE,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,NULL,NULL,NULL,Scott Menville,Frank Welker
404,"Dr. Phineus Phibes,Agent 4,Agent 13","Male,Male,Male","Super-Villain,Disguised,Disguised","Doctor,Agent,Agent","Human,Human,Human",TRUE,3,NULL,NULL,NULL,FALSE,TRUE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,TRUE,NULL,NULL,NULL,TRUE,FALSE,FALSE,FALSE,FALSE,NULL,Forest,United States,9,NULL,NULL,NULL,NULL,0,Abduction,NULL,NULL,FALSE,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,NULL,NULL,NULL,Scott Menville,Frank Welker
405,"Dr. Phineus Phibes,Dr. Trebla,Chef Suki Sukihari,Agent 2,Agent 5,Agent 8","Male,Male,Male,Male,Male,Male","Super-Villain,Super-Villain,Super-Villain,Disguised,Disguised,Disguised","Doctor,Doctor,Chef,Agent,Agent,Agent","Human,Human,Human,Human,Human,Human",TRUE,6,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,TRUE,FALSE,FALSE,FALSE,TRUE,NULL,Urban,New York,1,NULL,NULL,NULL,NULL,0,Competition,NULL,NULL,FALSE,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,NULL,NULL,NULL,Scott Menville,Frank Welker
406,"Dr. Phineus Phibes,Dr. Trebla,Agent 1,Agent 2,Mark,Ricky","Male,Male,Male,Male,Male,Male","Super-Villain,Super-Villain,Disguised,Disguised,Super-Villain,Super-Villain","Doctor,Doctor,Agent,Agent,Nerd,Nerd","Human,Human,Human,Human,Human,Human",TRUE,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Rural,United States,1,NULL,NULL,NULL,NULL,0,Theft,NULL,NULL,FALSE,1,0,0,0,0,4,0,0,2,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Mindy Cohn,Scott Menville,Frank Welker
407,"Dr. Phineus Phibes,Dr. Trebla,Dr. Speed,Agent 1,Agent 2,Agent 5,Agent 6,Agent 8,Agent 11,Agent 12,Agent 13","Male,Male,Male,Male,Male,Male,Male,Male,Male,Male,Male","Super-Villain,Super-Villain,Super-Villain,Disguised,Disguised,Disguised,Disguised,Disguised,Disguised,Disguised,Disguised","Doctor,Doctor,Doctor,Agent,Agent,Agent,Agent,Agent,Agent,Agent,Agent","Human,Human,Human,Human,Human,Human,Human,Human,Human,Human,Human",TRUE,11,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,TRUE,FALSE,FALSE,FALSE,TRUE,NULL,Rural,United States,0,NULL,NULL,NULL,NULL,0,Conquer,NULL,NULL,FALSE,1 box,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,NULL,NULL,NULL,Scott Menville,Frank Welker
408,"Dr. Phineus Phibes,Dr. Trebla,Agent 1,Agent 2,Mark,Ricky,Agent,4,Agent 7,Agent 11","Male,Male,Male,Male,Male,Male,Male,Male,Male","Super-Villain,Super-Villain,Disguised,Disguised,Super-Villain,Super-Villain,Disguised,Disguised,Disguised","Doctor,Doctor,Agent,Agent,Nerd,Nerd,Agent,Agent,Agent","Human,Human,Human,Human,Human,Human,Human,Human,Human",TRUE,9,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,TRUE,FALSE,FALSE,FALSE,TRUE,NULL,Desert,United States,0,NULL,NULL,NULL,NULL,0,Conquer,NULL,NULL,FALSE,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,NULL,NULL,NULL,Scott Menville,Frank Welker
409,"Dr. Phineus Phibes,Menace,Mr. Invisible,Cat Lady,Agent 2","Male,Male,Male,Female,Male","Super-Villain,Super-Villain,Super-Villain,Super-Villain,Disguised","Doctor,Wrestler,Invisible,Super-Villain,Agent","Human,Human,Human,Human,Human",TRUE,5,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,TRUE,FALSE,FALSE,FALSE,FALSE,NULL,Urban,United States,0,NULL,NULL,NULL,NULL,0,Conquer,NULL,NULL,FALSE,several,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,NULL,NULL,NULL,Scott Menville,Frank Welker
410,Abominable Snowman,Male,Animal,Yeti,Ice-Monster,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Mountain,Tibet,6,FALSE,FALSE,Minga Sherpa,Female,1,Competition,NULL,NULL,FALSE,0,1,1,0,4,4,0,0,10,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Mindy Cohn,Casey Kasem,Frank Welker
411,"Dr. Phineus Phibes,Dr. Trebla,Agent 1,Agent 2,Agent 5,Agent 6,Agent 7,Agent 9,Mark,Ricky","Male,Male,Male,Male,Male,Male,Male,Male,Male,Male","Super-Villain,Super-Villain,Disguised,Disguised,Disguised,Disguised,Disguised,Disguised,Super-Villain,Super-Villain","Doctor,Doctor,Agent,Agent,Agent,Agent,Agent,Agent,Nerd,Nerd","Human,Human,Human,Human,Human,Human,Human,Human,Human,Human",TRUE,10,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,TRUE,FALSE,FALSE,FALSE,TRUE,NULL,Urban,United States,0,NULL,NULL,NULL,NULL,0,Conquer,NULL,NULL,FALSE,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,NULL,NULL,NULL,Scott Menville,Frank Welker
412,"Dr. Phineus Phibes,Agent 1,Agent 2,Agent 4,Mark,Ricky,Dr. Trebla,Menace","Male,Male,Male,Male,Male,Male,Male,Male","Super-Villain,Disguised,Disguised,Disguised,Super-Villain,Super-Villain,Super-Villain,Super-Villain,Super-Villain","Doctor,Agent,Agent,Agent,Nerd,Nerd,Doctor,Wrestler","Human,Human,Human,Human,Human,Human,Human,Human",TRUE,8,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,TRUE,FALSE,FALSE,FALSE,TRUE,NULL,Urban,United States,0,NULL,NULL,NULL,NULL,0,Theft,NULL,NULL,FALSE,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,NULL,NULL,NULL,Scott Menville,Frank Welker
413,"Dr. Phineus Phibes,Agent 1,Agent 2,Agent 3,Agent 4,Agent 5,Agent 6,Agent 8,Agent 9,Dr Trebla","Male,Male,Male,Male,Male,Male,Male,Male,Male,Male","Super-Villain,Disguised,Disguised,Disguised,Disguised,Disguised,Disguised,Disguised,Disguised,Super-Villain","Doctor,Agent,Agent,Agent,Agent,Agent,Agent,Agent,Agent,Doctor","Human,Human,Human,Human,Human,Human,Human,Human,Human,Human",TRUE,10,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,TRUE,FALSE,FALSE,TRUE,NULL,Urban,United States,8,NULL,NULL,NULL,NULL,0,Conquer,NULL,NULL,FALSE,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,NULL,NULL,NULL,Scott Menville,Frank Welker
